DATE,LOAD
2021-06-09 13:15:00,680.77
2021-06-09 13:30:00,689.28
2021-06-09 13:45:00,674.39
2021-06-09 14:00:00,674.39
2021-06-09 14:15:00,665.6
2021-06-09 14:30:00,691.18
2021-06-09 14:45:00,688.95
2021-06-09 15:00:00,688.95
2021-06-09 15:15:00,671.09
2021-06-09 15:30:00,716.45
2021-06-09 15:45:00,712.0
2021-06-09 16:00:00,712.0
2021-06-09 16:15:00,712.0
2021-06-09 16:30:00,685.32
2021-06-09 16:45:00,705.53
2021-06-09 17:00:00,705.53
2021-06-09 17:15:00,720.02
2021-06-09 17:30:00,669.42
2021-06-09 17:45:00,669.42
2021-06-09 18:00:00,669.42
2021-06-09 18:15:00,720.24
2021-06-09 18:30:00,704.8
2021-06-09 18:45:00,681.41
2021-06-09 19:00:00,681.41
2021-06-09 19:15:00,636.02
2021-06-09 19:30:00,472.75
2021-06-09 19:45:00,521.29
2021-06-09 20:00:00,521.29
2021-06-09 20:15:00,482.39
2021-06-09 20:30:00,437.94
2021-06-09 20:45:00,0.0
2021-06-09 21:00:00,0.0
2021-06-09 21:15:00,0.0
2021-06-09 21:30:00,0.0
2021-06-09 21:45:00,0.0
2021-06-09 22:00:00,0.0
2021-06-09 22:15:00,0.0
2021-06-09 22:30:00,0.0
2021-06-09 22:45:00,0.0
2021-06-09 23:00:00,0.0
2021-06-09 23:15:00,0.0
2021-06-09 23:30:00,0.0
2021-06-09 23:45:00,0.0
2021-06-10 00:00:00,0.0
2021-06-10 00:15:00,0.0
2021-06-10 00:30:00,0.0
2021-06-10 00:45:00,0.0
2021-06-10 01:00:00,0.0
2021-06-10 01:15:00,0.0
2021-06-10 01:30:00,0.0
2021-06-10 01:45:00,0.0
2021-06-10 02:00:00,0.0
2021-06-10 02:15:00,0.0
2021-06-10 02:30:00,0.0
2021-06-10 02:45:00,0.0
2021-06-10 03:00:00,0.0
2021-06-10 03:15:00,0.0
2021-06-10 03:30:00,0.0
2021-06-10 03:45:00,0.0
2021-06-10 04:00:00,0.0
2021-06-10 04:15:00,0.0
2021-06-10 04:30:00,0.0
2021-06-10 04:45:00,0.0
2021-06-10 05:00:00,0.0
2021-06-10 05:15:00,0.0
2021-06-10 05:30:00,0.0
2021-06-10 05:45:00,0.0
2021-06-10 06:00:00,0.0
2021-06-10 06:15:00,0.0
2021-06-10 06:30:00,0.0
2021-06-10 06:45:00,0.0
2021-06-10 07:00:00,0.0
2021-06-10 07:15:00,0.0
2021-06-10 07:30:00,0.0
2021-06-10 07:45:00,0.0
2021-06-10 08:00:00,557.3
2021-06-10 08:15:00,557.3
2021-06-10 08:30:00,607.54
2021-06-10 08:45:00,607.54
2021-06-10 09:00:00,631.63
2021-06-10 09:15:00,631.63
2021-06-10 09:30:00,612.03
2021-06-10 09:45:00,616.31
2021-06-10 10:00:00,211.62
2021-06-10 10:15:00,211.62
2021-06-10 10:30:00,1181.66
2021-06-10 10:45:00,1181.66
2021-06-10 11:00:00,1116.27
2021-06-10 11:15:00,1116.27
2021-06-10 11:30:00,1111.49
2021-06-10 11:45:00,1111.49
2021-06-10 12:00:00,1042.12
2021-06-10 12:15:00,1042.12
2021-06-10 12:30:00,1042.12
2021-06-10 12:45:00,964.55
2021-06-10 13:00:00,827.32
2021-06-10 13:15:00,827.32
2021-06-10 13:30:00,827.32
2021-06-10 13:45:00,830.87
2021-06-10 14:00:00,788.57
2021-06-10 14:15:00,788.57
2021-06-10 14:30:00,806.94
2021-06-10 14:45:00,809.22
2021-06-10 15:00:00,840.84
2021-06-10 15:15:00,872.16
2021-06-10 15:30:00,617.14
2021-06-10 15:45:00,631.35
2021-06-10 16:00:00,622.03
2021-06-10 16:15:00,622.03
2021-06-10 16:30:00,622.03
2021-06-10 16:45:00,365.54
2021-06-10 17:00:00,417.92
2021-06-10 17:15:00,417.92
2021-06-10 17:30:00,417.92
2021-06-10 17:45:00,441.47
2021-06-10 18:00:00,434.18
2021-06-10 18:15:00,434.18
2021-06-10 18:30:00,449.16
2021-06-10 18:45:00,456.12
2021-06-10 19:00:00,437.2
2021-06-10 19:15:00,437.2
2021-06-10 19:30:00,437.2
2021-06-10 19:45:00,428.02
2021-06-10 20:00:00,428.02
2021-06-10 20:15:00,0.0
2021-06-10 20:30:00,0.0
2021-06-10 20:45:00,0.0
2021-06-10 21:00:00,0.0
2021-06-10 21:15:00,0.0
2021-06-10 21:30:00,0.0
2021-06-10 21:45:00,0.0
2021-06-10 22:00:00,0.0
2021-06-10 22:15:00,0.0
2021-06-10 22:30:00,0.0
2021-06-10 22:45:00,0.0
2021-06-10 23:00:00,0.0
2021-06-10 23:15:00,0.0
2021-06-10 23:30:00,0.0
2021-06-10 23:45:00,0.0
2021-06-11 00:00:00,0.0
2021-06-11 00:15:00,0.0
2021-06-11 00:30:00,0.0
2021-06-11 00:45:00,0.0
2021-06-11 01:00:00,0.0
2021-06-11 01:15:00,0.0
2021-06-11 01:30:00,0.0
2021-06-11 01:45:00,0.0
2021-06-11 02:00:00,0.0
2021-06-11 02:15:00,0.0
2021-06-11 02:30:00,0.0
2021-06-11 02:45:00,0.0
2021-06-11 03:00:00,0.0
2021-06-11 03:15:00,0.0
2021-06-11 03:30:00,0.0
2021-06-11 03:45:00,0.0
2021-06-11 04:00:00,0.0
2021-06-11 04:15:00,0.0
2021-06-11 04:30:00,0.0
2021-06-11 04:45:00,0.0
2021-06-11 05:00:00,0.0
2021-06-11 05:15:00,0.0
2021-06-11 05:30:00,0.0
2021-06-11 05:45:00,0.0
2021-06-11 06:00:00,0.0
2021-06-11 06:15:00,0.0
2021-06-11 06:30:00,0.0
2021-06-11 06:45:00,0.0
2021-06-11 07:00:00,0.0
2021-06-11 07:15:00,0.0
2021-06-11 07:30:00,0.0
2021-06-11 07:45:00,0.0
2021-06-11 08:00:00,0.0
2021-06-11 08:15:00,697.8
2021-06-11 08:30:00,697.8
2021-06-11 08:45:00,700.34
2021-06-11 09:00:00,700.34
2021-06-11 09:15:00,698.15
2021-06-11 09:30:00,698.15
2021-06-11 09:45:00,698.15
2021-06-11 10:00:00,721.15
2021-06-11 10:15:00,723.49
2021-06-11 10:30:00,670.38
2021-06-11 10:45:00,670.38
2021-06-11 11:00:00,704.13
2021-06-11 11:15:00,681.04
2021-06-11 11:30:00,689.94
2021-06-11 11:45:00,689.94
2021-06-11 12:00:00,688.5
2021-06-11 12:15:00,654.07
2021-06-11 12:30:00,613.35
2021-06-11 12:45:00,613.35
2021-06-11 13:00:00,605.06
2021-06-11 13:15:00,574.35
2021-06-11 13:30:00,574.35
2021-06-11 13:45:00,574.35
2021-06-11 14:00:00,617.02
2021-06-11 14:15:00,617.02
2021-06-11 14:30:00,622.23
2021-06-11 14:45:00,622.23
2021-06-11 15:00:00,562.68
2021-06-11 15:15:00,562.68
2021-06-11 15:30:00,653.69
2021-06-11 15:45:00,616.78
2021-06-11 16:00:00,616.78
2021-06-11 16:15:00,622.74
2021-06-11 16:30:00,611.85
2021-06-11 16:45:00,594.95
2021-06-11 17:00:00,608.9
2021-06-11 17:15:00,644.73
2021-06-11 17:30:00,670.45
2021-06-11 17:45:00,670.45
2021-06-11 18:00:00,596.21
2021-06-11 18:15:00,596.21
2021-06-11 18:30:00,423.06
2021-06-11 18:45:00,423.06
2021-06-11 19:00:00,403.79
2021-06-11 19:15:00,364.38
2021-06-11 19:30:00,364.38
2021-06-11 19:45:00,364.38
2021-06-11 20:00:00,364.38
2021-06-11 20:15:00,344.62
2021-06-11 20:30:00,364.04
2021-06-11 20:45:00,364.04
2021-06-11 21:00:00,0.0
2021-06-11 21:15:00,0.0
2021-06-11 21:30:00,0.0
2021-06-11 21:45:00,0.0
2021-06-11 22:00:00,0.0
2021-06-11 22:15:00,0.0
2021-06-11 22:30:00,0.0
2021-06-11 22:45:00,0.0
2021-06-11 23:00:00,0.0
2021-06-11 23:15:00,0.0
2021-06-11 23:30:00,0.0
2021-06-11 23:45:00,0.0
2021-06-12 00:00:00,0.0
2021-06-12 00:15:00,0.0
2021-06-12 00:30:00,0.0
2021-06-12 00:45:00,0.0
2021-06-12 01:00:00,0.0
2021-06-12 01:15:00,0.0
2021-06-12 01:30:00,0.0
2021-06-12 01:45:00,0.0
2021-06-12 02:00:00,0.0
2021-06-12 02:15:00,0.0
2021-06-12 02:30:00,0.0
2021-06-12 02:45:00,0.0
2021-06-12 03:00:00,0.0
2021-06-12 03:15:00,0.0
2021-06-12 03:30:00,0.0
2021-06-12 03:45:00,0.0
2021-06-12 04:00:00,0.0
2021-06-12 04:15:00,0.0
2021-06-12 04:30:00,0.0
2021-06-12 04:45:00,0.0
2021-06-12 05:00:00,0.0
2021-06-12 05:15:00,0.0
2021-06-12 05:30:00,0.0
2021-06-12 05:45:00,0.0
2021-06-12 06:00:00,0.0
2021-06-12 06:15:00,0.0
2021-06-12 06:30:00,0.0
2021-06-12 06:45:00,0.0
2021-06-12 07:00:00,0.0
2021-06-12 07:15:00,0.0
2021-06-12 07:30:00,0.0
2021-06-12 07:45:00,0.0
2021-06-12 08:00:00,0.0
2021-06-12 08:15:00,0.0
2021-06-12 08:30:00,0.0
2021-06-12 08:45:00,0.0
2021-06-12 09:00:00,0.0
2021-06-12 09:15:00,0.0
2021-06-12 09:30:00,360.93
2021-06-12 09:45:00,360.93
2021-06-12 10:00:00,360.93
2021-06-12 10:15:00,360.93
2021-06-12 10:30:00,316.03
2021-06-12 10:45:00,316.03
2021-06-12 11:00:00,316.03
2021-06-12 11:15:00,318.77
2021-06-12 11:30:00,318.77
2021-06-12 11:45:00,291.74
2021-06-12 12:00:00,291.74
2021-06-12 12:15:00,291.74
2021-06-12 12:30:00,277.28
2021-06-12 12:45:00,310.1
2021-06-12 13:00:00,310.1
2021-06-12 13:15:00,306.87
2021-06-12 13:30:00,306.42
2021-06-12 13:45:00,291.47
2021-06-12 14:00:00,291.47
2021-06-12 14:15:00,297.88
2021-06-12 14:30:00,272.69
2021-06-12 14:45:00,-11.01
2021-06-12 15:00:00,-11.01
2021-06-12 15:15:00,290.23
2021-06-12 15:30:00,294.06
2021-06-12 15:45:00,272.85
2021-06-12 16:00:00,272.85
2021-06-12 16:15:00,289.26
2021-06-12 16:30:00,280.97
2021-06-12 16:45:00,275.22
2021-06-12 17:00:00,297.41
2021-06-12 17:15:00,297.41
2021-06-12 17:30:00,274.84
2021-06-12 17:45:00,267.36
2021-06-12 18:00:00,292.52
2021-06-12 18:15:00,292.52
2021-06-12 18:30:00,323.24
2021-06-12 18:45:00,304.83
2021-06-12 19:00:00,304.83
2021-06-12 19:15:00,304.83
2021-06-12 19:30:00,304.83
2021-06-12 19:45:00,304.83
2021-06-12 20:00:00,304.83
2021-06-12 20:15:00,0.0
2021-06-12 20:30:00,0.0
2021-06-12 20:45:00,0.0
2021-06-12 21:00:00,0.0
2021-06-12 21:15:00,0.0
2021-06-12 21:30:00,0.0
2021-06-12 21:45:00,0.0
2021-06-12 22:00:00,0.0
2021-06-12 22:15:00,0.0
2021-06-12 22:30:00,0.0
2021-06-12 22:45:00,0.0
2021-06-12 23:00:00,0.0
2021-06-12 23:15:00,0.0
2021-06-12 23:30:00,0.0
2021-06-12 23:45:00,0.0
2021-06-13 00:00:00,0.0
2021-06-13 00:15:00,0.0
2021-06-13 00:30:00,0.0
2021-06-13 00:45:00,0.0
2021-06-13 01:00:00,0.0
2021-06-13 01:15:00,0.0
2021-06-13 01:30:00,0.0
2021-06-13 01:45:00,0.0
2021-06-13 02:00:00,0.0
2021-06-13 02:15:00,0.0
2021-06-13 02:30:00,0.0
2021-06-13 02:45:00,0.0
2021-06-13 03:00:00,0.0
2021-06-13 03:15:00,0.0
2021-06-13 03:30:00,0.0
2021-06-13 03:45:00,0.0
2021-06-13 04:00:00,0.0
2021-06-13 04:15:00,0.0
2021-06-13 04:30:00,0.0
2021-06-13 04:45:00,0.0
2021-06-13 05:00:00,0.0
2021-06-13 05:15:00,0.0
2021-06-13 05:30:00,0.0
2021-06-13 05:45:00,0.0
2021-06-13 06:00:00,0.0
2021-06-13 06:15:00,0.0
2021-06-13 06:30:00,0.0
2021-06-13 06:45:00,0.0
2021-06-13 07:00:00,0.0
2021-06-13 07:15:00,0.0
2021-06-13 07:30:00,0.0
2021-06-13 07:45:00,0.0
2021-06-13 08:00:00,0.0
2021-06-13 08:15:00,0.0
2021-06-13 08:30:00,0.0
2021-06-13 08:45:00,0.0
2021-06-13 09:00:00,0.0
2021-06-13 09:15:00,71.2
2021-06-13 09:30:00,388.88
2021-06-13 09:45:00,388.88
2021-06-13 10:00:00,414.65
2021-06-13 10:15:00,409.14
2021-06-13 10:30:00,383.36
2021-06-13 10:45:00,383.36
2021-06-13 11:00:00,383.36
2021-06-13 11:15:00,369.28
2021-06-13 11:30:00,369.28
2021-06-13 11:45:00,359.16
2021-06-13 12:00:00,323.31
2021-06-13 12:15:00,319.41
2021-06-13 12:30:00,321.2
2021-06-13 12:45:00,305.63
2021-06-13 13:00:00,317.69
2021-06-13 13:15:00,294.25
2021-06-13 13:30:00,294.25
2021-06-13 13:45:00,265.43
2021-06-13 14:00:00,281.67
2021-06-13 14:15:00,292.94
2021-06-13 14:30:00,292.94
2021-06-13 14:45:00,292.94
2021-06-13 15:00:00,292.94
2021-06-13 15:15:00,292.94
2021-06-13 15:30:00,292.94
2021-06-13 15:45:00,292.94
2021-06-13 16:00:00,292.94
2021-06-13 16:15:00,292.94
2021-06-13 16:30:00,292.94
2021-06-13 16:45:00,309.35
2021-06-13 17:00:00,332.01
2021-06-13 17:15:00,332.01
2021-06-13 17:30:00,332.01
2021-06-13 17:45:00,332.01
2021-06-13 18:00:00,325.45
2021-06-13 18:15:00,308.44
2021-06-13 18:30:00,308.44
2021-06-13 18:45:00,295.53
2021-06-13 19:00:00,295.53
2021-06-13 19:15:00,303.68
2021-06-13 19:30:00,303.68
2021-06-13 19:45:00,295.09
2021-06-13 20:00:00,295.09
2021-06-13 20:15:00,0.0
2021-06-13 20:30:00,0.0
2021-06-13 20:45:00,0.0
2021-06-13 21:00:00,0.0
2021-06-13 21:15:00,0.0
2021-06-13 21:30:00,0.0
2021-06-13 21:45:00,0.0
2021-06-13 22:00:00,0.0
2021-06-13 22:15:00,0.0
2021-06-13 22:30:00,0.0
2021-06-13 22:45:00,0.0
2021-06-13 23:00:00,0.0
2021-06-13 23:15:00,0.0
2021-06-13 23:30:00,0.0
2021-06-13 23:45:00,0.0
2021-06-14 00:00:00,0.0
2021-06-14 00:15:00,0.0
2021-06-14 00:30:00,0.0
2021-06-14 00:45:00,0.0
2021-06-14 01:00:00,0.0
2021-06-14 01:15:00,0.0
2021-06-14 01:30:00,0.0
2021-06-14 01:45:00,0.0
2021-06-14 02:00:00,0.0
2021-06-14 02:15:00,0.0
2021-06-14 02:30:00,0.0
2021-06-14 02:45:00,0.0
2021-06-14 03:00:00,0.0
2021-06-14 03:15:00,0.0
2021-06-14 03:30:00,0.0
2021-06-14 03:45:00,0.0
2021-06-14 04:00:00,0.0
2021-06-14 04:15:00,0.0
2021-06-14 04:30:00,0.0
2021-06-14 04:45:00,0.0
2021-06-14 05:00:00,0.0
2021-06-14 05:15:00,0.0
2021-06-14 05:30:00,0.0
2021-06-14 05:45:00,0.0
2021-06-14 06:00:00,0.0
2021-06-14 06:15:00,0.0
2021-06-14 06:30:00,0.0
2021-06-14 06:45:00,0.0
2021-06-14 07:00:00,0.0
2021-06-14 07:15:00,0.0
2021-06-14 07:30:00,0.0
2021-06-14 07:45:00,0.0
2021-06-14 08:00:00,0.0
2021-06-14 08:15:00,663.27
2021-06-14 08:30:00,663.27
2021-06-14 08:45:00,663.27
2021-06-14 09:00:00,620.5
2021-06-14 09:15:00,620.5
2021-06-14 09:30:00,647.38
2021-06-14 09:45:00,647.38
2021-06-14 10:00:00,636.99
2021-06-14 10:15:00,636.99
2021-06-14 10:30:00,628.84
2021-06-14 10:45:00,628.84
2021-06-14 11:00:00,629.34
2021-06-14 11:15:00,629.34
2021-06-14 11:30:00,627.02
2021-06-14 11:45:00,588.49
2021-06-14 12:00:00,588.49
2021-06-14 12:15:00,597.99
2021-06-14 12:30:00,597.32
2021-06-14 12:45:00,583.87
2021-06-14 13:00:00,583.87
2021-06-14 13:15:00,606.78
2021-06-14 13:30:00,606.78
2021-06-14 13:45:00,600.31
2021-06-14 14:00:00,600.31
2021-06-14 14:15:00,590.3
2021-06-14 14:30:00,603.22
2021-06-14 14:45:00,606.33
2021-06-14 15:00:00,606.33
2021-06-14 15:15:00,589.43
2021-06-14 15:30:00,589.43
2021-06-14 15:45:00,615.04
2021-06-14 16:00:00,622.26
2021-06-14 16:15:00,617.28
2021-06-14 16:30:00,626.12
2021-06-14 16:45:00,626.12
2021-06-14 17:00:00,626.12
2021-06-14 17:15:00,619.08
2021-06-14 17:30:00,613.84
2021-06-14 17:45:00,609.3
2021-06-14 18:00:00,609.3
2021-06-14 18:15:00,285.21
2021-06-14 18:30:00,290.92
2021-06-14 18:45:00,259.84
2021-06-14 19:00:00,262.45
2021-06-14 19:15:00,265.55
2021-06-14 19:30:00,265.55
2021-06-14 19:45:00,263.07
2021-06-14 20:00:00,267.62
2021-06-14 20:15:00,241.46
2021-06-14 20:30:00,241.46
2021-06-14 20:45:00,241.42
2021-06-14 21:00:00,235.0
2021-06-14 21:15:00,0.0
2021-06-14 21:30:00,0.0
2021-06-14 21:45:00,0.0
2021-06-14 22:00:00,0.0
2021-06-14 22:15:00,0.0
2021-06-14 22:30:00,0.0
2021-06-14 22:45:00,0.0
2021-06-14 23:00:00,0.0
2021-06-14 23:15:00,0.0
2021-06-14 23:30:00,0.0
2021-06-14 23:45:00,0.0
2021-06-15 00:00:00,0.0
2021-06-15 00:15:00,0.0
2021-06-15 00:30:00,0.0
2021-06-15 00:45:00,0.0
2021-06-15 01:00:00,0.0
2021-06-15 01:15:00,0.0
2021-06-15 01:30:00,0.0
2021-06-15 01:45:00,0.0
2021-06-15 02:00:00,0.0
2021-06-15 02:15:00,0.0
2021-06-15 02:30:00,0.0
2021-06-15 02:45:00,0.0
2021-06-15 03:00:00,0.0
2021-06-15 03:15:00,0.0
2021-06-15 03:30:00,0.0
2021-06-15 03:45:00,0.0
2021-06-15 04:00:00,0.0
2021-06-15 04:15:00,0.0
2021-06-15 04:30:00,0.0
2021-06-15 04:45:00,0.0
2021-06-15 05:00:00,0.0
2021-06-15 05:15:00,0.0
2021-06-15 05:30:00,0.0
2021-06-15 05:45:00,0.0
2021-06-15 06:00:00,0.0
2021-06-15 06:15:00,0.0
2021-06-15 06:30:00,0.0
2021-06-15 06:45:00,0.0
2021-06-15 07:00:00,0.0
2021-06-15 07:15:00,0.0
2021-06-15 07:30:00,0.0
2021-06-15 07:45:00,0.0
2021-06-15 08:00:00,0.0
2021-06-15 08:15:00,0.0
2021-06-15 08:30:00,701.9
2021-06-15 08:45:00,706.08
2021-06-15 09:00:00,694.79
2021-06-15 09:15:00,693.89
2021-06-15 09:30:00,690.62
2021-06-15 09:45:00,690.62
2021-06-15 10:00:00,679.58
2021-06-15 10:15:00,623.72
2021-06-15 10:30:00,657.79
2021-06-15 10:45:00,657.79
2021-06-15 11:00:00,616.49
2021-06-15 11:15:00,616.49
2021-06-15 11:30:00,594.75
2021-06-15 11:45:00,594.75
2021-06-15 12:00:00,627.41
2021-06-15 12:15:00,627.41
2021-06-15 12:30:00,614.91
2021-06-15 12:45:00,614.91
2021-06-15 13:00:00,604.56
2021-06-15 13:15:00,604.56
2021-06-15 13:30:00,595.92
2021-06-15 13:45:00,595.92
2021-06-15 14:00:00,609.36
2021-06-15 14:15:00,604.96
2021-06-15 14:30:00,604.96
2021-06-15 14:45:00,592.58
2021-06-15 15:00:00,583.72
2021-06-15 15:15:00,548.04
2021-06-15 15:30:00,548.04
2021-06-15 15:45:00,574.59
2021-06-15 16:00:00,565.54
2021-06-15 16:15:00,571.55
2021-06-15 16:30:00,571.55
2021-06-15 16:45:00,585.33
2021-06-15 17:00:00,597.7
2021-06-15 17:15:00,549.01
2021-06-15 17:30:00,549.01
2021-06-15 17:45:00,595.55
2021-06-15 18:00:00,589.05
2021-06-15 18:15:00,420.36
2021-06-15 18:30:00,404.32
2021-06-15 18:45:00,404.32
2021-06-15 19:00:00,425.83
2021-06-15 19:15:00,420.24
2021-06-15 19:30:00,420.24
2021-06-15 19:45:00,356.76
2021-06-15 20:00:00,354.49
2021-06-15 20:15:00,354.49
2021-06-15 20:30:00,345.03
2021-06-15 20:45:00,0.0
2021-06-15 21:00:00,0.0
2021-06-15 21:15:00,0.0
2021-06-15 21:30:00,0.0
2021-06-15 21:45:00,0.0
2021-06-15 22:00:00,0.0
2021-06-15 22:15:00,0.0
2021-06-15 22:30:00,0.0
2021-06-15 22:45:00,0.0
2021-06-15 23:00:00,0.0
2021-06-15 23:15:00,0.0
2021-06-15 23:30:00,0.0
2021-06-15 23:45:00,0.0
2021-06-16 00:00:00,0.0
2021-06-16 00:15:00,0.0
2021-06-16 00:30:00,0.0
2021-06-16 00:45:00,0.0
2021-06-16 01:00:00,0.0
2021-06-16 01:15:00,0.0
2021-06-16 01:30:00,0.0
2021-06-16 01:45:00,0.0
2021-06-16 02:00:00,0.0
2021-06-16 02:15:00,0.0
2021-06-16 02:30:00,0.0
2021-06-16 02:45:00,0.0
2021-06-16 03:00:00,0.0
2021-06-16 03:15:00,0.0
2021-06-16 03:30:00,0.0
2021-06-16 03:45:00,0.0
2021-06-16 04:00:00,0.0
2021-06-16 04:15:00,0.0
2021-06-16 04:30:00,0.0
2021-06-16 04:45:00,0.0
2021-06-16 05:00:00,0.0
2021-06-16 05:15:00,0.0
2021-06-16 05:30:00,0.0
2021-06-16 05:45:00,0.0
2021-06-16 06:00:00,0.0
2021-06-16 06:15:00,0.0
2021-06-16 06:30:00,0.0
2021-06-16 06:45:00,0.0
2021-06-16 07:00:00,0.0
2021-06-16 07:15:00,0.0
2021-06-16 07:30:00,0.0
2021-06-16 07:45:00,0.0
2021-06-16 08:00:00,655.57
2021-06-16 08:15:00,655.57
2021-06-16 08:30:00,452.62
2021-06-16 08:45:00,452.62
2021-06-16 09:00:00,650.51
2021-06-16 09:15:00,657.17
2021-06-16 09:30:00,640.06
2021-06-16 09:45:00,640.06
2021-06-16 10:00:00,625.85
2021-06-16 10:15:00,620.34
2021-06-16 10:30:00,620.34
2021-06-16 10:45:00,620.34
2021-06-16 11:00:00,659.73
2021-06-16 11:15:00,645.17
2021-06-16 11:30:00,613.06
2021-06-16 11:45:00,613.06
2021-06-16 12:00:00,625.62
2021-06-16 12:15:00,625.62
2021-06-16 12:30:00,618.61
2021-06-16 12:45:00,618.61
2021-06-16 13:00:00,602.37
2021-06-16 13:15:00,599.79
2021-06-16 13:30:00,599.79
2021-06-16 13:45:00,622.73
2021-06-16 14:00:00,656.23
2021-06-16 14:15:00,637.91
2021-06-16 14:30:00,656.83
2021-06-16 14:45:00,656.83
2021-06-16 15:00:00,657.71
2021-06-16 15:15:00,657.71
2021-06-16 15:30:00,657.71
2021-06-16 15:45:00,665.87
2021-06-16 16:00:00,653.13
2021-06-16 16:15:00,653.13
2021-06-16 16:30:00,660.65
2021-06-16 16:45:00,660.65
2021-06-16 17:00:00,666.39
2021-06-16 17:15:00,666.39
2021-06-16 17:30:00,661.62
2021-06-16 17:45:00,670.65
2021-06-16 18:00:00,660.07
2021-06-16 18:15:00,643.86
2021-06-16 18:30:00,656.23
2021-06-16 18:45:00,446.94
2021-06-16 19:00:00,431.03
2021-06-16 19:15:00,431.03
2021-06-16 19:30:00,429.75
2021-06-16 19:45:00,429.75
2021-06-16 20:00:00,384.31
2021-06-16 20:15:00,386.28
2021-06-16 20:30:00,0.0
2021-06-16 20:45:00,0.0
2021-06-16 21:00:00,0.0
2021-06-16 21:15:00,0.0
2021-06-16 21:30:00,0.0
2021-06-16 21:45:00,0.0
2021-06-16 22:00:00,0.0
2021-06-16 22:15:00,0.0
2021-06-16 22:30:00,0.0
2021-06-16 22:45:00,0.0
2021-06-16 23:00:00,0.0
2021-06-16 23:15:00,0.0
2021-06-16 23:30:00,0.0
2021-06-16 23:45:00,0.0
2021-06-17 00:00:00,0.0
2021-06-17 00:15:00,0.0
2021-06-17 00:30:00,0.0
2021-06-17 00:45:00,0.0
2021-06-17 01:00:00,0.0
2021-06-17 01:15:00,0.0
2021-06-17 01:30:00,0.0
2021-06-17 01:45:00,0.0
2021-06-17 02:00:00,0.0
2021-06-17 02:15:00,0.0
2021-06-17 02:30:00,0.0
2021-06-17 02:45:00,0.0
2021-06-17 03:00:00,0.0
2021-06-17 03:15:00,0.0
2021-06-17 03:30:00,0.0
2021-06-17 03:45:00,0.0
2021-06-17 04:00:00,0.0
2021-06-17 04:15:00,0.0
2021-06-17 04:30:00,0.0
2021-06-17 04:45:00,0.0
2021-06-17 05:00:00,0.0
2021-06-17 05:15:00,0.0
2021-06-17 05:30:00,0.0
2021-06-17 05:45:00,0.0
2021-06-17 06:00:00,0.0
2021-06-17 06:15:00,0.0
2021-06-17 06:30:00,0.0
2021-06-17 06:45:00,0.0
2021-06-17 07:00:00,0.0
2021-06-17 07:15:00,0.0
2021-06-17 07:30:00,0.0
2021-06-17 07:45:00,0.0
2021-06-17 08:00:00,0.0
2021-06-17 08:15:00,654.24
2021-06-17 08:30:00,654.24
2021-06-17 08:45:00,702.79
2021-06-17 09:00:00,702.79
2021-06-17 09:15:00,703.62
2021-06-17 09:30:00,703.62
2021-06-17 09:45:00,644.42
2021-06-17 10:00:00,700.57
2021-06-17 10:15:00,700.57
2021-06-17 10:30:00,662.72
2021-06-17 10:45:00,700.95
2021-06-17 11:00:00,674.54
2021-06-17 11:15:00,674.54
2021-06-17 11:30:00,714.91
2021-06-17 11:45:00,680.07
2021-06-17 12:00:00,658.9
2021-06-17 12:15:00,661.83
2021-06-17 12:30:00,661.83
2021-06-17 12:45:00,625.09
2021-06-17 13:00:00,645.1
2021-06-17 13:15:00,645.41
2021-06-17 13:30:00,638.72
2021-06-17 13:45:00,632.85
2021-06-17 14:00:00,632.85
2021-06-17 14:15:00,632.85
2021-06-17 14:30:00,602.27
2021-06-17 14:45:00,612.15
2021-06-17 15:00:00,602.04
2021-06-17 15:15:00,602.04
2021-06-17 15:30:00,593.35
2021-06-17 15:45:00,597.99
2021-06-17 16:00:00,605.16
2021-06-17 16:15:00,632.48
2021-06-17 16:30:00,607.43
2021-06-17 16:45:00,607.43
2021-06-17 17:00:00,606.73
2021-06-17 17:15:00,606.73
2021-06-17 17:30:00,593.13
2021-06-17 17:45:00,593.13
2021-06-17 18:00:00,613.36
2021-06-17 18:15:00,387.41
2021-06-17 18:30:00,370.65
2021-06-17 18:45:00,370.65
2021-06-17 19:00:00,355.77
2021-06-17 19:15:00,352.82
2021-06-17 19:30:00,329.32
2021-06-17 19:45:00,329.32
2021-06-17 20:00:00,330.14
2021-06-17 20:15:00,0.0
2021-06-17 20:30:00,0.0
2021-06-17 20:45:00,0.0
2021-06-17 21:00:00,0.0
2021-06-17 21:15:00,0.0
2021-06-17 21:30:00,0.0
2021-06-17 21:45:00,0.0
2021-06-17 22:00:00,0.0
2021-06-17 22:15:00,0.0
2021-06-17 22:30:00,0.0
2021-06-17 22:45:00,0.0
2021-06-17 23:00:00,0.0
2021-06-17 23:15:00,0.0
2021-06-17 23:30:00,0.0
2021-06-17 23:45:00,0.0
2021-06-18 00:00:00,0.0
2021-06-18 00:15:00,0.0
2021-06-18 00:30:00,0.0
2021-06-18 00:45:00,0.0
2021-06-18 01:00:00,0.0
2021-06-18 01:15:00,0.0
2021-06-18 01:30:00,0.0
2021-06-18 01:45:00,0.0
2021-06-18 02:00:00,0.0
2021-06-18 02:15:00,0.0
2021-06-18 02:30:00,0.0
